Sample_Name,Depth,DO,Temperature,pH,Secchi Depth
SSH22JUN07,2,3.4,11.6,,
SSH22JUN07,3,0.2,6.5,,
SSH22JUN07,4,0.2,5,,
SSH22JUN07,5,0.1,4.6,,
SSH22JUN07,6,0.1,4.5,,
SSH22JUN07,7,0.1,4.5,,
SSH22JUN07,8,0.1,4.5,,
WSH22JUN07,0,8,22.1,,
WSH22JUN07,0.5,8.1,22,,
WSH22JUN07,1,7.9,21.9,,
WSH22JUN07,2,7.5,21.3,,
WSH22JUN07,3,11.8,15.5,,
WSH22JUN07,4,4.6,11.4,,
WSH25JUN07,0,8.5,24.7,,
WSH25JUN07,0.5,8.2,24.6,,
WSH25JUN07,1,8.2,24.4,,
WSH25JUN07,2,8.4,22.7,,
WSH25JUN07,3,12,16.3,,
WSH25JUN07,4,0.3,11.3,,
SSH25JUN07,0,7.8,25.1,,
SSH25JUN07,0.5,6.3,24.3,,
SSH25JUN07,1,4.8,21.8,,
SSH25JUN07,2,5.9,12.7,,
SSH25JUN07,3,0.3,6.8,,
SSH25JUN07,4,0.2,5,,
SSH25JUN07,5,0.1,4.6,,
SSH25JUN07,6,0.1,4.5,,
SSH25JUN07,7,0.1,4.4,,
SSH25JUN07,8,0.1,4.5,,
NSH25JUN07,0,8.4,25.6,,
NSH25JUN07,0.5,8.3,25,,
NSH25JUN07,1,6.6,23.1,,
NSH25JUN07,2,3.4,15.1,,
NSH25JUN07,3,0.2,8.7,,
NSH25JUN07,4,0.1,6.5,,
HKH26JUN07,0,7.6,25.8,,
HKH26JUN07,0.5,7.36,25.6,,
HKH26JUN07,1,7.24,22.4,,
HKH26JUN07,2,7.18,16.5,,
HKH26JUN07,3,3.4,9.2,,
HKH26JUN07,4,0.33,6.2,,
HKH26JUN07,5,0.49,4.9,,
HKH26JUN07,6,0.22,4.5,,
HKH26JUN07,7,0.16,4.4,,
HKH26JUN07,8,0.13,4.4,,
HKH26JUN07,9,0.08,4.4,,
HKH26JUN07,10,0.07,4.4,,
HKH26JUN07,11,0.08,4.4,,
HKH26JUN07,12,0.08,4.4,,
HKH26JUN07,13,0.09,4.5,,
HKH26JUN07,14,0.08,4.5,,
HKH26JUN07,15,0.08,4.6,,
HKH26JUN07,16,0.08,4.6,,
HKH26JUN07,17,0.08,4.7,,
HKH26JUN07,18,0.09,4.7,,
HKH26JUN07,19,0.09,4.7,,
MAH26JUN07,0,5.6,28.1,,
MAH26JUN07,0.5,6.16,25.1,,
MAH26JUN07,1,7.38,21.7,,
MAH26JUN07,2,0.3,11.6,,
MAH26JUN07,3,0.16,6.5,,
MAH26JUN07,4,0.14,4.8,,
MAH26JUN07,5,0.1,4.4,,
MAH26JUN07,6,0.07,4.4,,
MAH26JUN07,7,0.04,4.5,,
MAH26JUN07,8,0.02,4.6,,
MAH26JUN07,9,0.02,4.6,,
MAH26JUN07,10,0.01,4.7,,
MAH26JUN07,11,0.03,4.7,,
MAH26JUN07,12,0.04,4.7,,
MAH26JUN07,13,0.02,4.7,,
MAH26JUN07,14,0.02,4.7,,
MAH26JUN07,15,0.09,4.7,,
MAH26JUN07,16,0.11,4.7,,
MAH26JUN07,17,0.12,4.7,,
MAH26JUN07,18,0.19,4.7,,
MAH26JUN07,19,0.21,4.7,,
MAH26JUN07,20,0.21,4.7,,
MAH26JUN07,21,0.4,4.8,,
MAH26JUN07,22,0.48,4.8,,
TBH27JUN07,0,7.01,27.3,,
TBH27JUN07,0.5,6.24,25.9,,
TBH27JUN07,1,3.44,21.5,,
TBH27JUN07,2,0.36,11.7,,
TBH27JUN07,3,0.2,6.1,,
TBH27JUN07,4,0.08,4.6,,
TBH27JUN07,5,0.06,4.3,,
TBH27JUN07,6,0.05,4.2,,
TBH27JUN07,7,,,,
CBH27JUN07,0,7.72,27.6,,
CBH27JUN07,0.5,7.16,26.6,,
CBH27JUN07,1,9.72,24.7,,
CBH27JUN07,1.5,3.1,19.6,,
CBH27JUN07,2,0.79,16.5,,
CBH27JUN07,2.5,0.07,12.7,,
FBH27JUN07,0,5.67,28.3,,
FBH27JUN07,0.5,3.95,26.1,,
FBH27JUN07,1,2.45,25,,
FBH27JUN07,1.5,0.06,22.8,,
FBH27JUN07,2,0.06,21,,
NSH27JUN07,0,6.07,25.7,,
NSH27JUN07,0.5,6.12,25.3,,
NSH27JUN07,1,4.8,24.8,,
NSH27JUN07,2,1.93,16.7,,
NSH27JUN07,3,0.12,9.2,,
NSH27JUN07,4,0.09,6.6,,
SSH27JUN07,0,6.35,25.2,,
SSH27JUN07,0.5,5.35,24.8,,
SSH27JUN07,1,4.38,22,,
SSH27JUN07,2,2.93,12,,
SSH27JUN07,3,0.12,6.8,,
SSH27JUN07,4,0.1,5.1,,
SSH27JUN07,5,0.08,4.7,,
SSH27JUN07,6,0.06,4.5,,
SSH27JUN07,7,0.06,4.5,,
SSH27JUN07,8,0.05,4.5,,
WSH27JUN07,0,6.87,25.5,,
WSH27JUN07,0.5,6.86,25.5,,
WSH27JUN07,1,6.88,25.5,,
WSH27JUN07,2,6.29,23.3,,
WSH27JUN07,3,9.15,17.2,,
WSH27JUN07,4,0.15,11.7,,
HKH28JUN07,0,7.8,24,,
HKH28JUN07,0.5,7.81,24,,
HKH28JUN07,1,7.89,24,,
HKH28JUN07,2,7.55,23.2,,
HKH28JUN07,3,3.34,16.6,,
HKH28JUN07,4,0.76,10.3,,
HKH28JUN07,5,0.44,6.7,,
HKH28JUN07,6,0.07,5.1,,
HKH28JUN07,7,0.07,4.5,,
HKH28JUN07,8,0.07,4.4,,
HKH28JUN07,9,0.05,4.4,,
HKH28JUN07,10,0.03,4.3,,
HKH28JUN07,11,0.03,4.4,,
HKH28JUN07,12,0.04,4.4,,
HKH28JUN07,13,0.03,4.4,,
HKH28JUN07,14,0.04,4.5,,
HKH28JUN07,15,0.03,4.6,,
HKH28JUN07,16,0.03,4.6,,
HKH28JUN07,17,0.02,4.6,,
HKH28JUN07,18,0.02,4.7,,
HKH28JUN07,19,0.02,4.7,,
MAH28JUN07,0,8.58,24.6,,
MAH28JUN07,0.5,8.38,23.1,,
MAH28JUN07,1,8.34,22.6,,
MAH28JUN07,2,0.17,11.5,,
MAH28JUN07,3,0.1,6.1,,
MAH28JUN07,4,0.1,4.8,,
MAH28JUN07,5,0.09,4.4,,
MAH28JUN07,6,0.07,4.4,,
MAH28JUN07,7,0.05,4.5,,
MAH28JUN07,8,0.05,4.5,,
MAH28JUN07,9,0.02,4.6,,
MAH28JUN07,10,0.02,4.7,,
MAH28JUN07,11,0.03,4.7,,
MAH28JUN07,12,0.03,4.7,,
MAH28JUN07,13,0.03,4.7,,
MAH28JUN07,14,0.02,4.7,,
MAH28JUN07,15,0.02,4.7,,
MAH28JUN07,16,0.02,4.7,,
MAH28JUN07,17,0.02,4.7,,
MAH28JUN07,18,0.02,4.7,,
MAH28JUN07,19,0.02,4.7,,
MAH28JUN07,20,0.04,4.7,,
MAH28JUN07,21,0.03,4.8,,
MAH28JUN07,22,0.04,4.7,,
TBH29JUN07,0,6.87,22.3,,
TBH29JUN07,0.5,6.7,22.5,,
TBH29JUN07,1,6.8,21.7,,
TBH29JUN07,2,0.31,11.4,,
TBH29JUN07,3,0.1,6.2,,
TBH29JUN07,4,0.02,4.7,,
TBH29JUN07,5,0.05,4.3,,
TBH29JUN07,6,0.08,4.2,,
TBH29JUN07,7,0.04,4.2,,
CBH29JUN07,0,8.56,26.8,,
CBH29JUN07,0.5,9.49,24,,
CBH29JUN07,1,8.74,23,,
CBH29JUN07,1.5,2.85,19.7,,
CBH29JUN07,2,1.15,16.3,,
CBH29JUN07,2.5,0.14,12.7,,
FBH29JUN07,0,4.74,25.8,,
FBH29JUN07,0.5,4.36,23.3,,
FBH29JUN07,1,3.74,22.7,,
FBH29JUN07,1.5,2.93,22.2,,
FBH29JUN07,2,0.48,20.7,,
TBH02JUL07,0,7.35,21.9,,
TBH02JUL07,0.5,7.48,21.8,,
TBH02JUL07,1,6.01,21.3,,
TBH02JUL07,2,0.63,10.4,,
TBH02JUL07,3,0.32,6,,
TBH02JUL07,4,0.28,4.4,,
TBH02JUL07,5,0.24,4.3,,
TBH02JUL07,6,0.22,4.2,,
TBH02JUL07,7,0.22,4.3,,
CBH02JUL07,0,9.13,22,,
CBH02JUL07,0.5,9.05,22.2,,
CBH02JUL07,1,9.14,22.2,,
CBH02JUL07,1.5,1.9,19.9,,
CBH02JUL07,2,0.85,17,,
CBH02JUL07,2.5,0.05,13,,
FBH02JUL07,0,6.09,22,,
FBH02JUL07,0.5,5.55,22,,
FBH02JUL07,1,5.25,22,,
FBH02JUL07,1.5,0.47,21.7,,
FBH02JUL07,2,0.15,21.5,,
NSH03JUL07,0,5.9,22.1,,
NSH03JUL07,0.5,5.75,22,,
NSH03JUL07,1,5.65,21.8,,
NSH03JUL07,2,1.65,16.8,,
NSH03JUL07,3,0.1,9.5,,
NSH03JUL07,4,0.05,6.5,,
SSH03JUL07,0,5.93,22.1,,
SSH03JUL07,0.5,4.97,21.1,,
SSH03JUL07,1,6,20.9,,
SSH03JUL07,2,3.83,12.9,,
SSH03JUL07,3,0.12,7.2,,
SSH03JUL07,4,0.1,5.4,,
SSH03JUL07,5,0.06,4.7,,
SSH03JUL07,6,0.05,4.6,,
SSH03JUL07,7,0.04,4.5,,
SSH03JUL07,8,0.04,4.6,,
WSH03JUL07,0,7.2,22.7,,
WSH03JUL07,0.5,7.21,22.6,,
WSH03JUL07,1,7.24,22.5,,
WSH03JUL07,2,7.14,22.5,,
WSH03JUL07,3,6.9,17.9,,
WSH03JUL07,4,0.09,12.3,,
HKH04JUL07,0,7.34,24.6,,
HKH04JUL07,0.5,7.39,24.4,,
HKH04JUL07,1,6.9,23.3,,
HKH04JUL07,2,6.82,22.4,,
HKH04JUL07,3,2.08,17.3,,
HKH04JUL07,4,0.63,11,,
HKH04JUL07,5,0.14,6.9,,
HKH04JUL07,6,0.06,5.4,,
HKH04JUL07,7,0.06,4.7,,
HKH04JUL07,8,0.05,4.5,,
HKH04JUL07,9,0.05,4.4,,
HKH04JUL07,10,0.03,4.4,,
HKH04JUL07,11,0.03,4.4,,
HKH04JUL07,12,0.02,4.4,,
HKH04JUL07,13,0.03,4.5,,
HKH04JUL07,14,0.03,4.5,,
HKH04JUL07,15,0.03,4.6,,
HKH04JUL07,16,0.02,4.6,,
HKH04JUL07,17,0.02,4.6,,
HKH04JUL07,18,0.03,4.7,,
HKH04JUL07,19,0.02,4.7,,
MAH04JUL07,0,8.01,25.4,,
MAH04JUL07,0.5,8.06,22.8,,
MAH04JUL07,1,7.1,20.9,,
MAH04JUL07,2,0.13,11.8,,
MAH04JUL07,3,0.08,6.9,,
MAH04JUL07,4,0.06,4.8,,
MAH04JUL07,5,0.05,4.4,,
MAH04JUL07,6,0.03,4.4,,
MAH04JUL07,7,0.02,4.5,,
MAH04JUL07,8,0.02,4.6,,
MAH04JUL07,9,0.02,4.6,,
MAH04JUL07,10,0.02,4.7,,
MAH04JUL07,11,0.02,4.7,,
MAH04JUL07,12,0.02,4.7,,
MAH04JUL07,13,0.02,4.7,,
MAH04JUL07,14,0.02,4.7,,
MAH04JUL07,15,0.02,4.7,,
MAH04JUL07,16,0.02,4.7,,
MAH04JUL07,17,0.02,4.7,,
MAH04JUL07,18,0.02,4.7,,
MAH04JUL07,19,0.02,4.7,,
MAH04JUL07,20,0.02,4.7,,
MAH04JUL07,21,0.02,4.8,,
MAH04JUL07,22,0.02,4.8,,
NSH05JUL07,0,6.73,24.3,,
NSH05JUL07,0.5,6.69,23.8,,
NSH05JUL07,1,6.11,23.3,,
NSH05JUL07,2,0.7,18,,
NSH05JUL07,3,0.06,9.4,,
NSH05JUL07,4,0.06,6.7,,
SSH05JUL07,0,7.16,23.6,,
SSH05JUL07,0.5,6.93,23.3,,
SSH05JUL07,1,6.96,21.5,,
SSH05JUL07,2,2.97,12.9,,
SSH05JUL07,3,0.12,7,,
SSH05JUL07,4,0.07,5.1,,
SSH05JUL07,5,0.06,4.7,,
SSH05JUL07,6,0.05,4.5,,
SSH05JUL07,7,0.05,4.5,,
SSH05JUL07,8,0.04,4.5,,
WSH05JUL07,0,7.77,24.4,,
WSH05JUL07,0.5,7.8,24.4,,
WSH05JUL07,1,7.78,24.4,,
WSH05JUL07,2,8.24,23.1,,
WSH05JUL07,3,,17.1,,
WSH05JUL07,4,0.08,12.3,,
TBH05JUL07,0,7.05,26.4,,
TBH05JUL07,0.5,7.1,23.8,,
TBH05JUL07,1,4,21.5,,
TBH05JUL07,2,0.13,11.5,,
TBH05JUL07,3,0.07,6.6,,
TBH05JUL07,4,0.06,4.8,,
TBH05JUL07,5,0.04,4.3,,
TBH05JUL07,6,0.04,4.3,,
TBH05JUL07,7,0.04,4.3,,
CBH05JUL07,0,8.41,26.7,,
CBH05JUL07,0.5,9.03,25.4,,
CBH05JUL07,1,8.28,23.5,,
CBH05JUL07,1.5,4.63,21.4,,
CBH05JUL07,2,1.65,17.2,,
CBH05JUL07,2.5,0.1,13.3,,
FBH05JUL07,0,7.53,26.9,,
FBH05JUL07,0.5,5.88,24.2,,
FBH05JUL07,1,4.48,23.1,,
FBH05JUL07,1.5,0.18,21.7,,
FBH05JUL07,2,0.11,21.4,,
HKH06JUL07,0,6.87,24.3,,
HKH06JUL07,0.5,6.76,23.9,,
HKH06JUL07,1,6.74,23.6,,
HKH06JUL07,2,6.78,22.8,,
HKH06JUL07,3,1.58,16.6,,
HKH06JUL07,4,0.49,10.3,,
HKH06JUL07,5,0.16,7,,
HKH06JUL07,6,0.06,5.3,,
HKH06JUL07,7,0.05,4.6,,
HKH06JUL07,8,0.05,4.5,,
HKH06JUL07,9,0.05,4.4,,
HKH06JUL07,10,0.04,4.4,,
HKH06JUL07,11,0.04,4.4,,
HKH06JUL07,12,0.04,4.4,,
HKH06JUL07,13,0.03,4.5,,
HKH06JUL07,14,0.03,4.6,,
HKH06JUL07,15,0.03,4.6,,
HKH06JUL07,16,0.03,4.6,,
HKH06JUL07,17,0.03,4.7,,
HKH06JUL07,18,0.03,4.7,,
HKH06JUL07,19,0.03,4.7,,
MAH06JUL07,0,7.6,25.5,,
MAH06JUL07,0.5,7.65,23.6,,
MAH06JUL07,1,7.01,22.8,,
MAH06JUL07,2,0.15,13.2,,
MAH06JUL07,3,0.08,7,,
MAH06JUL07,4,0.07,5.1,,
MAH06JUL07,5,0.07,4.6,,
MAH06JUL07,6,0.06,4.5,,
MAH06JUL07,7,0.03,4.5,,
MAH06JUL07,8,0.02,4.6,,
MAH06JUL07,9,0.02,4.7,,
MAH06JUL07,10,0.02,4.7,,
MAH06JUL07,11,0.02,4.7,,
MAH06JUL07,12,0.03,4.7,,
MAH06JUL07,13,0.02,4.7,,
MAH06JUL07,14,0.01,4.7,,
MAH06JUL07,15,0.02,4.7,,
MAH06JUL07,16,0.02,4.7,,
MAH06JUL07,17,0.02,4.7,,
MAH06JUL07,18,0.01,4.7,,
MAH06JUL07,19,0.01,4.7,,
MAH06JUL07,20,0.01,4.7,,
MAH06JUL07,21,0.01,4.8,,
MAH06JUL07,22,0.03,4.8,,
HKH09JUL07,0,7.11,25.9,,
HKH09JUL07,0.5,6.99,25.7,,
HKH09JUL07,1,6.71,25.2,,
HKH09JUL07,2,6.68,23.6,,
HKH09JUL07,3,1.93,17.8,,
HKH09JUL07,4,0.47,11.5,,
HKH09JUL07,5,0.1,7.2,,
HKH09JUL07,6,0.08,5.6,,
HKH09JUL07,7,0.06,4.8,,
HKH09JUL07,8,0.05,4.5,,
HKH09JUL07,9,0.04,4.4,,
HKH09JUL07,10,0.04,4.4,,
HKH09JUL07,11,0.03,4.4,,
HKH09JUL07,12,0.03,4.4,,
HKH09JUL07,13,0.03,4.5,,
HKH09JUL07,14,0.03,4.5,,
HKH09JUL07,15,0.02,4.6,,
HKH09JUL07,16,0.02,4.6,,
HKH09JUL07,17,0.02,4.7,,
HKH09JUL07,18,0.02,4.7,,
HKH09JUL07,19,0.02,4.7,,
MAH09JUL07,0,7.73,26.7,,
MAH09JUL07,0.5,7.94,25.1,,
MAH09JUL07,1,7.48,22.8,,
MAH09JUL07,2,0.15,12.6,,
MAH09JUL07,3,0.09,6.4,,
MAH09JUL07,4,0.07,5,,
MAH09JUL07,5,0.06,4.5,,
MAH09JUL07,6,0.04,4.4,,
MAH09JUL07,7,0.03,4.5,,
MAH09JUL07,8,0.03,4.6,,
MAH09JUL07,9,0.03,4.7,,
MAH09JUL07,10,0.02,4.7,,
MAH09JUL07,11,0.02,4.7,,
MAH09JUL07,12,0.02,4.7,,
MAH09JUL07,13,0.02,4.7,,
MAH09JUL07,14,0.02,4.7,,
MAH09JUL07,15,0.02,4.7,,
MAH09JUL07,16,0.02,4.7,,
MAH09JUL07,17,0.02,4.7,,
MAH09JUL07,18,0.02,4.7,,
MAH09JUL07,19,0.02,4.7,,
MAH09JUL07,20,0.02,4.7,,
MAH09JUL07,21,0.02,4.7,,
MAH09JUL07,22,0.02,4.7,,
FBH10JUL07,0,5.18,24.2,,
FBH10JUL07,0.5,5.03,24.2,,
FBH10JUL07,1,4.38,24,,
FBH10JUL07,1.5,0.06,22.6,,
FBH10JUL07,2,0.06,21.7,,
CBH10JUL07,0,7.8,24.7,,
CBH10JUL07,0.5,8.01,24.7,,
CBH10JUL07,1,7.82,24.6,,
CBH10JUL07,1.5,2.14,21.6,,
CBH10JUL07,2,0.11,17.9,,
CBH10JUL07,2.5,0.05,14.6,,
TBH10JUL07,0,7.24,25.3,,
TBH10JUL07,0.5,6.86,24.8,,
TBH10JUL07,1,5.4,23,,
TBH10JUL07,2,0.17,12.1,,
TBH10JUL07,3,0.09,6.7,,
TBH10JUL07,4,0.06,4.8,,
TBH10JUL07,5,0.06,4.4,,
TBH10JUL07,6,0.04,4.3,,
TBH10JUL07,7,0.04,4.3,,
SSH11JUL07,0,5.89,22.1,,
SSH11JUL07,0.5,5.67,22.1,,
SSH11JUL07,1,4.96,21.6,,
SSH11JUL07,2,2.56,14.1,,
SSH11JUL07,3,0.12,7.5,,
SSH11JUL07,4,0.09,5.3,,
SSH11JUL07,5,0.08,4.9,,
SSH11JUL07,6,0.08,4.7,,
SSH11JUL07,7,0.06,4.6,,
SSH11JUL07,8,0.06,4.6,,
NSH11JUL07,0,5.72,23.4,,
NSH11JUL07,0.5,5.46,23.1,,
NSH11JUL07,1,5.63,22.8,,
NSH11JUL07,2,0.26,18.1,,
NSH11JUL07,3,0.07,9.4,,
NSH11JUL07,4,0.07,7.2,,
WSH11JUL07,0,6.5,23.5,,
WSH11JUL07,0.5,6.84,23.6,,
WSH11JUL07,1,6.88,23.5,,
WSH11JUL07,2,6.84,23.5,,
WSH11JUL07,3,6.71,23.5,,
WSH11JUL07,4,3.8,17,,
WSH11JUL07,4.5,0.25,13.8,,
HKH12JUL07,0,6.88,21.7,,
HKH12JUL07,0.5,6.82,21.7,,
HKH12JUL07,1,6.81,21.6,,
HKH12JUL07,2,6.79,21.4,,
HKH12JUL07,3,1.71,18.4,,
HKH12JUL07,4,0.36,11.1,,
HKH12JUL07,5,0.09,7.3,,
HKH12JUL07,6,0.07,5.4,,
HKH12JUL07,7,0.06,4.7,,
HKH12JUL07,8,0.05,4.5,,
HKH12JUL07,9,0.05,4.4,,
HKH12JUL07,10,0.04,4.4,,
HKH12JUL07,11,0.04,4.4,,
HKH12JUL07,12,0.04,4.4,,
HKH12JUL07,13,0.03,4.5,,
HKH12JUL07,14,0.03,4.5,,
HKH12JUL07,15,0.03,4.6,,
HKH12JUL07,16,0.02,4.6,,
HKH12JUL07,17,0.03,4.6,,
HKH12JUL07,18,0.03,4.7,,
HKH12JUL07,19,0.03,4.7,,
MAH12JUL07,0,7.3,20.3,,
MAH12JUL07,0.5,7.3,20.2,,
MAH12JUL07,1,7.23,19.9,,
MAH12JUL07,2,0.14,12.2,,
MAH12JUL07,3,0.09,6.9,,
MAH12JUL07,4,0.08,5.4,,
MAH12JUL07,5,0.07,4.6,,
MAH12JUL07,6,0.07,4.5,,
MAH12JUL07,7,0.06,4.5,,
MAH12JUL07,8,0.03,4.6,,
MAH12JUL07,9,0.03,4.7,,
MAH12JUL07,10,0.03,4.7,,
MAH12JUL07,11,0.03,4.7,,
MAH12JUL07,12,0.03,4.7,,
MAH12JUL07,13,0.03,4.7,,
MAH12JUL07,14,0.02,4.7,,
MAH12JUL07,15,0.02,4.7,,
MAH12JUL07,16,0.02,4.7,,
MAH12JUL07,17,0.02,4.7,,
MAH12JUL07,18,0.02,4.7,,
MAH12JUL07,19,0.02,4.7,,
MAH12JUL07,20,0.02,4.8,,
MAH12JUL07,21,0.02,4.8,,
MAH12JUL07,22,0.02,4.8,,
TBH12JUL07,0,6.92,21.4,,
TBH12JUL07,0.5,6.89,21,,
TBH12JUL07,1,6.03,20.1,,
TBH12JUL07,2,0.1,12.5,,
TBH12JUL07,3,0.06,8.6,,
TBH12JUL07,4,0.07,4.8,,
TBH12JUL07,5,0.06,4.4,,
TBH12JUL07,6,0.06,4.3,,
TBH12JUL07,7,0.05,4.3,,
CBH12JUL07,0,7.89,21.9,,
CBH12JUL07,0.5,7.96,21.8,,
CBH12JUL07,1,6.7,21.3,,
CBH12JUL07,1.5,6.38,21.1,,
CBH12JUL07,2,0.61,17.7,,
CBH12JUL07,2.5,0.06,13.8,,
FBH12JUL07,0,6.1,23,,
FBH12JUL07,0.5,5.07,22.8,,
FBH12JUL07,1,4.56,21.5,,
FBH12JUL07,1.5,4.33,21.2,,
FBH12JUL07,2,0.08,20.7,,
WSH13JUL07,0,7.14,21.7,,
WSH13JUL07,0.5,7.09,21.7,,
WSH13JUL07,1,6.92,21.6,,
WSH13JUL07,2,6.95,21.6,,
WSH13JUL07,3,2.3,19.2,,
WSH13JUL07,4,0.08,12.9,,
SSH13JUL07,0,5.64,19.9,,
SSH13JUL07,0.5,5.56,19.8,,
SSH13JUL07,1,4.9,19.5,,
SSH13JUL07,2,1.72,14.3,,
SSH13JUL07,3,0.07,7.7,,
SSH13JUL07,4,0.06,5.5,,
SSH13JUL07,5,0.04,4.7,,
SSH13JUL07,6,0.04,4.6,,
SSH13JUL07,7,0.03,4.5,,
SSH13JUL07,8,0.03,4.6,,
NSH13JUL07,0,5.6,20.9,,
NSH13JUL07,0.5,5.48,21.1,,
NSH13JUL07,1,5.34,20.7,,
NSH13JUL07,2,3.32,18.6,,
NSH13JUL07,3,0.07,9.8,,
NSH13JUL07,4,0.06,7.5,,
NSH16JUL07,0,6.8,21,,
NSH16JUL07,0.5,6.74,20.8,,
NSH16JUL07,1,6.34,20.6,,
NSH16JUL07,2,0.39,17.9,,
NSH16JUL07,3,0.08,10.2,,
NSH16JUL07,4,0.07,7.5,,
SSH16JUL07,0,6.81,21.3,,
SSH16JUL07,0.5,6.89,20.2,,
SSH16JUL07,1,6.72,19.8,,
SSH16JUL07,2,1.3,14.1,,
SSH16JUL07,3,0.06,7.6,,
SSH16JUL07,4,0.05,5.4,,
SSH16JUL07,5,0.05,4.7,,
SSH16JUL07,6,0.04,4.6,,
SSH16JUL07,7,0.03,4.6,,
SSH16JUL07,8,0.03,4.6,,
WSH16JUL07,0,7.1,22.3,,
WSH16JUL07,0.5,7.01,21.5,,
WSH16JUL07,1,6.98,21.4,,
WSH16JUL07,2,6.96,21.3,,
WSH16JUL07,3,2.3,19.9,,
WSH16JUL07,4,0.09,13,,
TBH16JUL07,0,7.84,26.8,,
TBH16JUL07,0.5,7.97,21.4,,
TBH16JUL07,1,8.35,19.5,,
TBH16JUL07,2,0.11,12.6,,
TBH16JUL07,3,0.06,7,,
TBH16JUL07,4,0.05,5,,
TBH16JUL07,5,0.04,4.4,,
TBH16JUL07,6,0.03,4.3,,
TBH16JUL07,7,0.03,4.3,,
CBH16JUL07,0,8.2,23.9,,
CBH16JUL07,0.5,8.92,22.2,,
CBH16JUL07,1,8.13,20.8,,
CBH16JUL07,1.5,7.08,20.4,,
CBH16JUL07,2,0.61,18.2,,
CBH16JUL07,2.5,0.06,14.3,,
FBH16JUL07,0,6.84,23.4,,
FBH16JUL07,0.5,6.67,21.8,,
FBH16JUL07,1,6.27,20.6,,
FBH16JUL07,1.5,6.01,20.3,,
FBH16JUL07,2,0.13,20,,
HKH17JUL07,0,7.46,22.8,,
HKH17JUL07,0.5,7.48,22.7,,
HKH17JUL07,1,7.36,21.7,,
HKH17JUL07,2,6.57,20.7,,
HKH17JUL07,3,1.47,18.3,,
HKH17JUL07,4,0.17,11.1,,
HKH17JUL07,5,0.08,7.1,,
HKH17JUL07,6,0.07,5.6,,
HKH17JUL07,7,0.06,4.9,,
HKH17JUL07,8,0.06,4.7,,
HKH17JUL07,9,0.06,4.6,,
HKH17JUL07,10,0.05,4.5,,
HKH17JUL07,11,0.03,4.5,,
HKH17JUL07,12,0.03,4.5,,
HKH17JUL07,13,0.03,4.5,,
HKH17JUL07,14,0.03,4.6,,
HKH17JUL07,15,0.03,4.6,,
HKH17JUL07,16,0.03,4.6,,
HKH17JUL07,17,0.03,4.7,,
HKH17JUL07,18,0.03,4.7,,
HKH17JUL07,19,0.02,4.7,,
MAH17JUL07,0,8.42,24,,
MAH17JUL07,0.5,8.41,21.5,,
MAH17JUL07,1,8.08,20.2,,
MAH17JUL07,2,0.21,14.3,,
MAH17JUL07,3,0.08,7.6,,
MAH17JUL07,4,0.05,5.1,,
MAH17JUL07,5,0.06,4.6,,
MAH17JUL07,6,0.03,4.4,,
MAH17JUL07,7,0.03,4.5,,
MAH17JUL07,8,0.02,4.6,,
MAH17JUL07,9,0.02,4.7,,
MAH17JUL07,10,0.03,4.7,,
MAH17JUL07,11,0.02,4.7,,
MAH17JUL07,12,0.02,4.7,,
MAH17JUL07,13,0.02,4.7,,
MAH17JUL07,14,0.02,4.7,,
MAH17JUL07,15,0.02,4.7,,
MAH17JUL07,16,0.02,4.7,,
MAH17JUL07,17,0.02,4.7,,
MAH17JUL07,18,0.02,4.7,,
MAH17JUL07,19,0.02,4.7,,
MAH17JUL07,20,0.02,4.8,,
MAH17JUL07,21,0.02,4.8,,
MAH17JUL07,22,0.03,4.8,,
TBH18JUL07,0,8.12,22.4,,
TBH18JUL07,0.5,7.86,22.3,,
TBH18JUL07,1,8.16,19.7,,
TBH18JUL07,2,0.12,12.7,,
TBH18JUL07,3,0.09,6.7,,
TBH18JUL07,4,0.08,4.8,,
TBH18JUL07,5,0.07,4.4,,
TBH18JUL07,6,0.06,4.3,,
TBH18JUL07,7,0.07,4.4,,
CBH18JUL07,0,8.62,22.3,,
CBH18JUL07,0.5,8.44,22.2,,
CBH18JUL07,1,7.13,21.1,,
CBH18JUL07,1.5,6.2,20.5,,
CBH18JUL07,2,0.11,18.3,,
CBH18JUL07,2.5,0.05,15,,
FBH18JUL07,0,7.18,22.5,,
FBH18JUL07,0.5,6.95,22,,
FBH18JUL07,1,5.22,21.4,,
FBH18JUL07,1.5,2.34,20.7,,
FBH18JUL07,2,0.14,20.1,,
NSH19JUL07,0,7.15,23.1,,
NSH19JUL07,0.5,6.86,23.1,,
NSH19JUL07,1,5.25,22.4,,
NSH19JUL07,2,0.39,18.1,,
NSH19JUL07,3,0.06,10.8,,
NSH19JUL07,4,0.07,7.7,,
SSH19JUL07,0,7.21,22.7,,
SSH19JUL07,0.5,7.11,22.6,,
SSH19JUL07,1,6.06,21.4,,
SSH19JUL07,2,1.12,14.6,,
SSH19JUL07,3,0.09,7.9,,
SSH19JUL07,4,0.07,5.4,,
SSH19JUL07,5,0.06,4.8,,
SSH19JUL07,6,0.05,4.7,,
SSH19JUL07,7,0.04,4.6,,
SSH19JUL07,8,0.04,4.6,,
WSH19JUL07,0,7,23.2,,
WSH19JUL07,0.5,7.02,23.2,,
